energy
-3449.47307062
-3478.52043734
-3504.0156044
-3496.90934084
-3502.00125046
-3501.79861562
-3499.98088219
-3500.89201467
-3501.03628585
-3500.99035622
-3500.99135901
-3500.97502629
-3500.97793169
-3500.97820229
-3500.9788304
-3500.97888489
-3500.97889534
-3500.97890141
-3500.97890196
-3501.73776293
-3501.26389645
-3501.48999915
-3501.44601464
-3501.44430984
-3501.45309006
-3501.454455
-3501.45450097
-3501.45457986
-3501.45468725
-3501.45468353
-3501.45468974
-3501.45469044
-3500.18633718
-3502.5932952
-3502.45315762
-3502.45962831
-3502.45941057
-3502.48601502
-3502.48746067
-3502.4876544
-3502.48807907
-3502.48826318
-3502.48828677
-3502.48829761
-3502.48830091
-3502.48830237
-3503.15157051
-3503.14966107
-3503.1493307
-3503.15103621
-3503.1513763
-3503.15155406
-3503.15159777
-3503.15160848
-3503.15161142
-3503.1516127
-3503.39228399
-3503.37985408
-3503.38646934
-3503.38665773
-3503.38716305
-3503.38724143
-3503.3872629
-3503.38727558
-3503.38727657
-3503.38727747
-3503.48591504
-3503.48319005
-3503.48384441
-3503.48375029
-3503.48386805
-3503.48387683
-3503.4838831
-3503.48388414
-3503.52037631
-3503.51936272
-3503.52016694
-3503.52009925
-3503.52015633
-3503.52016632
-3503.52016738
-3503.52016866
-3503.55079209
-3503.54956056
-3503.55007534
-3503.5501196
-3503.55016254
-3503.5501672
-3503.55017004
-3503.55017017
-3503.5681396
-3503.56717382
-3503.56750509
-3503.56758505
-3503.56761906
-3503.56762398
-3503.56762606
-3503.56762637
-3503.5816564
-3503.58147205
-3503.58154907
-3503.58161361
-3503.58163132
-3503.58163324
-3503.58163444
-3503.59857852
-3503.59803181
-3503.59841919
-3503.59853454
-3503.59857131
-3503.5985764
-3503.59857877
-3503.59857914
-3503.6083431
-3503.6082123
-3503.6082477
-3503.60833226
-3503.60834678
-3503.60835048
-3503.60835112
-3503.60835153
-3503.61756082
-3503.61747594
-3503.61757484
-3503.61762857
-3503.61763956
-3503.61764208
-3503.61764281
-3503.61764301
-3503.62818575
-3503.62800753
-3503.6282045
-3503.62832267
-3503.62835337
-3503.6283573
-3503.62835972
-3503.62836017
-3503.62836031
-3503.63606919
-3503.63599828
-3503.63609197
-3503.63615085
-3503.63616897
-3503.63617119
-3503.63617239
-3503.63617262
-3503.64622597
-3503.64590974
-3503.64611632
-3503.64621043
-3503.64623014
-3503.64623351
-3503.64623494
-3503.64623525
-3503.65460565
-3503.65439708
-3503.65475636
-3503.65487754
-3503.65490297
-3503.65490637
-3503.65490884
-3503.65490908
-3503.65490922
-3503.66165277
-3503.66081677
-3503.66112185
-3503.66118593
-3503.66120349
-3503.66120779
-3503.66120882
-3503.66120913
-3503.66799195
-3503.66784975
-3503.66798308
-3503.66805421
-3503.66807337
-3503.66807596
-3503.6680771
-3503.66807745
-3503.6745645
-3503.67457376
-3503.67471619
-3503.67479304
-3503.67481797
-3503.67482061
-3503.67482142
-3503.67482195
-3503.68065308
-3503.68023861
-3503.68042454
-3503.68046046
-3503.68047977
-3503.680482
-3503.68048312
-3503.68048334
-3503.68303779
-3503.68304914
-3503.68330524
-3503.68346934
-3503.68351428
-3503.68351982
-3503.6835221
-3503.68352265
-3503.68352276
-3503.68916693
-3503.68892885
-3503.68907802
-3503.68908294
-3503.68909465
-3503.68909607
-3503.68909672
-3503.68909695
-3503.69224023
-3503.69208023
-3503.69217724
-3503.69219359
-3503.69219856
-3503.69219922
-3503.69219958
-3503.69482333
-3503.69469201
-3503.69482922
-3503.69488381
-3503.69489598
-3503.69489798
-3503.6948987
-3503.69489887
-3503.69741343
-3503.69725832
-3503.69742648
-3503.69744977
-3503.69745772
-3503.69745886
-3503.69745931
-3503.69745941
-3503.69964226
-3503.69953361
-3503.6995911
-3503.69963295
-3503.69964056
-3503.69964252
-3503.69964284
-3503.699643
-3503.70069568
-3503.70062904
-3503.70073348
-3503.70077151
-3503.70078227
-3503.70078359
-3503.70078407
-3503.70078425
-3503.70182505
-3503.70180092
-3503.70181985
-3503.70183101
-3503.70183562
-3503.70183624
-3503.70183653
-3503.70305063
-3503.70302708
-3503.70302845
-3503.70303474
-3503.70303599
-3503.70303632
-3503.70303637
-3503.70376841
-3503.7037752
-3503.70379778
-3503.70380624
-3503.70380886
-3503.70380922
-3503.70380943
-3503.70380947
-3503.70437409
-3503.70433551
-3503.70435365
-3503.70435757
-3503.70435884
-3503.70435918
-3503.70435926
-3503.70488024
-3503.70483564
-3503.70484938
-3503.70485494
-3503.70485635
-3503.70485672
-3503.70485683
-3503.70528707
-3503.70525814
-3503.7052684
-3503.70527226
-3503.70527305
-3503.70527331
-3503.70527336
-3503.70580277
-3503.70576471
-3503.70580352
-3503.70581079
-3503.70581262
-3503.70581305
-3503.70581322
-3503.70581326
-3503.70622563
-3503.70619973
-3503.70621478
-3503.70622454
-3503.70622575
-3503.70622631
-3503.70622639
-3503.70622644
-3503.70649688
-3503.70647762
-3503.70647891
-3503.70648203
-3503.7064825
-3503.70648264
-3503.70648269
-3503.70673081
-3503.70671342
-3503.70671379
-3503.70671642
-3503.70671679
-3503.70671694
-3503.70671697
-3503.70697937
-3503.70695752
-3503.70695707
-3503.7069607
-3503.70696107
-3503.70696127
-3503.70696131
-3503.70724479
-3503.70720809
-3503.70721188
-3503.70721843
-3503.7072191
-3503.70721945
-3503.70721952
-3503.70721954
-3503.70747643
-3503.70743358
-3503.70743832
-3503.70744625
-3503.70744681
-3503.70744726
-3503.70744731
-3503.70744733
-3503.70766347
-3503.70762525
-3503.70763747
-3503.70764227
-3503.70764291
-3503.70764323
-3503.70764327
-3503.70764329
-3503.70787435
-3503.70783362
-3503.70784375
-3503.70784926
-3503.7078499
-3503.70785022
-3503.70785026
-3503.70785027
-3503.70806743
-3503.70801994
-3503.70803367
-3503.70803977
-3503.70804064
-3503.70804099
-3503.70804105
-3503.70804107
-3503.70821689
-3503.70819726
-3503.70820115
-3503.70820336
-3503.70820371
-3503.70820383
-3503.70820387
-3503.70837705
-3503.7083456
-3503.70835245
-3503.70835584
-3503.70835631
-3503.70835654
-3503.70835658
-3503.7083566
-3503.7085035
-3503.70848764
-3503.70849008
-3503.7084922
-3503.70849251
-3503.70849264
-3503.70849267
-3503.70849268
-3503.70866193
-3503.70863706
-3503.70864078
-3503.70864423
-3503.70864463
-3503.70864485
-3503.70864488
-3503.7086449
-3503.7088293
-3503.70878632
-3503.70879595
-3503.70880107
-3503.70880165
-3503.70880202
-3503.70880207
-3503.70880209
-3503.70897516
-3503.7089304
-3503.70894271
-3503.7089477
-3503.70894837
-3503.70894874
-3503.70894879
-3503.70894881
-3503.70918137
-3503.70912684
-3503.70913921
-3503.70914746
-3503.70914817
-3503.70914871
-3503.70914876
-3503.70914879
-3503.70946176
-3503.70935719
-3503.70939252
-3503.70941633
-3503.70941819
-3503.70941973
-3503.70941989
-3503.70941996
-3503.70941998
-3503.70966253
-3503.70964409
-3503.70965189
-3503.70967334
-3503.70967449
-3503.70967565
-3503.70967576
-3503.70967582
-3503.70997235
-3503.70993794
-3503.70995005
-3503.70997471
-3503.70997585
-3503.70997739
-3503.7099775
-3503.70997757
-3503.70997759
-3503.7105547
-3503.71041102
-3503.71044524
-3503.7104841
-3503.71048723
-3503.71048939
-3503.71048979
-3503.71048989
-3503.71048993
-3503.71130654
-3503.71103164
-3503.71110081
-3503.71115136
-3503.71115698
-3503.71115989
-3503.71116057
-3503.7111607
-3503.71116075
-3503.71228244
-3503.71202784
-3503.71213401
-3503.71219469
-3503.71220298
-3503.71220594
-3503.71220679
-3503.71220693
-3503.71210298
-3503.70993802
-3503.71026522
-3503.7105096
-3503.71057119
-3503.71057647
-3503.7105856
-3503.71058628
-3503.71058675
-3503.71058688
-3503.71327755
-3503.71227095
-3503.71256208
-3503.71268376
-3503.71272353
-3503.7127257
-3503.71273098
-3503.71273142
-3503.71273168
-3503.7147706
-3503.71442134
-3503.71455602
-3503.71462839
-3503.71463823
